tx,destination_address,exchange,token_name,token_erc20,number_of_coins_transferred,utc_date_time_of_transfer,utc_date_of_transfer
0x849edd8a38131719770abd8d54ef6c0fbac61270adde9f37b46396443182b55e,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,KuCoin 9,Function X,0x8c15ef5b4b21951d50e53e4fbda8298ffad25057,34784, 24 Apr 2023 08:12:35 GMT,2023-04-24
0xa969a5cd1c8a5c07fd74a020c1a3d6591e7d6852ed36fd3cf13458c8e737c0ac,0x0d0707963952f2fba59dd06f2b425ace40b492fe,Gate.io,Function X,0x8c15ef5b4b21951d50e53e4fbda8298ffad25057,17977, 24 Apr 2023 08:20:47 GMT,2023-04-24
0xec42176ac45f7d6608570321c2c6b41e99deb1eed66c8c3270c22e89d75eba3d,0x30741289523c2e4d2a62c7d6722686d14e723851,Huobi 21,Function X,0x8c15ef5b4b21951d50e53e4fbda8298ffad25057,17085, 24 Apr 2023 08:30:59 GMT,2023-04-24
0x66d1d5316b9634990176b61fbda312e75772d53669be090ae873eb5a99b805a2,0x30741289523c2e4d2a62c7d6722686d14e723851,Huobi 21,Function X,0x8c15ef5b4b21951d50e53e4fbda8298ffad25057,7434, 24 Apr 2023 08:33:11 GMT,2023-04-24
0xdeba61e89be3b5025cb7ec4ec33beb51eb20845eeae348e0b830f8c170f488a5,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,KuCoin 9,Function X,0x8c15ef5b4b21951d50e53e4fbda8298ffad25057,42049, 24 Apr 2023 09:10:59 GMT,2023-04-24
0xe676221a4c881d43352e94e91ca82ce343b8ea7c9ca1c3debeb8d4c145456d0b,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,KuCoin 9,Function X,0x8c15ef5b4b21951d50e53e4fbda8298ffad25057,39220, 24 Apr 2023 09:10:59 GMT,2023-04-24
0xe4e039ad46331652e5b77995d6f2a006281d81d970ac3b2474f13a924c054412,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,KuCoin 9,Function X,0x8c15ef5b4b21951d50e53e4fbda8298ffad25057,2949, 24 Apr 2023 09:10:59 GMT,2023-04-24
0x27f8bfc549620ed62659d332117d4c0b7d6d5fa444eef032fc663f781144f516,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,KuCoin 9,Function X,0x8c15ef5b4b21951d50e53e4fbda8298ffad25057,1000, 24 Apr 2023 09:10:59 GMT,2023-04-24
0x61afd1ba50aceaf897af65d2b6ece915efd412def8375fd9d56eb5cbd5a18211,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,KuCoin 9,Function X,0x8c15ef5b4b21951d50e53e4fbda8298ffad25057,11482, 24 Apr 2023 09:12:11 GMT,2023-04-24
0xc9d4b941db9095fc7c71f528133fefb253f4f4b63f7b7903667fd1f0fd55118b,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Function X,0x8c15ef5b4b21951d50e53e4fbda8298ffad25057,48444, 24 Apr 2023 13:15:11 GMT,2023-04-24
0xd9a8052deb4b3c6bc046e0c70438be06999ee15c798efd6e83fda9327b3b06a8,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Function X,0x8c15ef5b4b21951d50e53e4fbda8298ffad25057,40250, 24 Apr 2023 16:00:11 GMT,2023-04-24
0x90bf6d4e57973f81d2739f9e1e53f4137548c9e3cdb80cadde8a08ba077c5fda,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Function X,0x8c15ef5b4b21951d50e53e4fbda8298ffad25057,39780, 24 Apr 2023 17:05:11 GMT,2023-04-240xf64787e744fee9eab6d30a8d2c2796570ba3864dc399a1846592d026d4a0ead3,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Highstreet,0x71Ab77b7dbB4fa7e017BC15090b2163221420282,83570, 24 Apr 2023 07:30:11 GMT,2023-04-24
0x561d3586cddf9be5f17feb4a34da11dcfc8613b7248e922fc9186e36e5e8d3fb,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Highstreet,0x71Ab77b7dbB4fa7e017BC15090b2163221420282,69, 24 Apr 2023 10:30:11 GMT,2023-04-24
0xf989b5c44eca7cb909a9e79e0dcdcdac47d52ca91a6deaa9aeb1ab7e437c1dae,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Highstreet,0x71Ab77b7dbB4fa7e017BC15090b2163221420282,4424, 24 Apr 2023 10:30:11 GMT,2023-04-240xac6bf0648153b9276256ecb30050f4c37f42f35d58b864ffb8c8b151b061ad1c,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Spell Token,0x090185f2135308bad17527004364ebcc2d37e5f6,16631493, 23 Apr 2023 15:30:23 GMT,2023-04-23
0x9fe60c8c6ab2fa5e364bb449d083887b71bd04f33b45e0322005c8731f611a01,0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,OKX,Spell Token,0x090185f2135308bad17527004364ebcc2d37e5f6,14660338, 23 Apr 2023 15:42:47 GMT,2023-04-23
0xd5a855909504ddc5cf8d0b5725874f18f08324fd65fa7fa7fcf585fa4a75047d,0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,OKX,Spell Token,0x090185f2135308bad17527004364ebcc2d37e5f6,2224813, 24 Apr 2023 00:03:47 GMT,2023-04-24
0x59f6cd5661ae97f476072166f1d759b8edf6196519f65e7a3070a485fb6942ed,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Spell Token,0x090185f2135308bad17527004364ebcc2d37e5f6,20999500, 24 Apr 2023 03:00:11 GMT,2023-04-24
0x100a7dba28815dc518493077f51d2a111f33fdbf485cf1ff8c3fa88a446e9722,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Spell Token,0x090185f2135308bad17527004364ebcc2d37e5f6,30687244, 24 Apr 2023 03:42:59 GMT,2023-04-24
0x93adc8efc1e7a1826fc822e03647e49232e7d759fa27e2e1a18bebc24c89a251,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Spell Token,0x090185f2135308bad17527004364ebcc2d37e5f6,16074043, 24 Apr 2023 06:01:11 GMT,2023-04-24
0x2ad2f4ae99a5e5e575b27869604ad6b47ccc97538a285fed5f1d2b665e11ea80,0xa910f92acdaf488fa6ef02174fb86208ad7722ba,Poloniex 4,Spell Token,0x090185f2135308bad17527004364ebcc2d37e5f6,169324, 24 Apr 2023 08:46:35 GMT,2023-04-24
0x65eca6c21d0d5282a7502ee9356578bd76a9645d6996184a5948c0b59e403d68,0xa910f92acdaf488fa6ef02174fb86208ad7722ba,Poloniex 4,Spell Token,0x090185f2135308bad17527004364ebcc2d37e5f6,511549, 24 Apr 2023 08:48:35 GMT,2023-04-24
0x947865a2d1fa391f157077e86b2c6f560a0e988217b87badf94547d6a3e2ed58,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Spell Token,0x090185f2135308bad17527004364ebcc2d37e5f6,175841260, 24 Apr 2023 11:30:11 GMT,2023-04-24
0x2e00eabd9796ac649ee8d63d254f222f31c9555f6f41167a04869f82a40ddd6f,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Spell Token,0x090185f2135308bad17527004364ebcc2d37e5f6,18284457, 24 Apr 2023 13:15:11 GMT,2023-04-24
0xcdab280cbf19ba0010f6d7feb20b279850c639b4f19a1fdb271d5ca04ccf5af7,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Spell Token,0x090185f2135308bad17527004364ebcc2d37e5f6,343689, 24 Apr 2023 14:00:11 GMT,2023-04-24
0x6ba397432da0b8f209c2eb4a89d51959fbefc09b48ed878db28cf6ec842989dc,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Spell Token,0x090185f2135308bad17527004364ebcc2d37e5f6,7630000, 24 Apr 2023 21:10:11 GMT,2023-04-24
0xeb80cf15e360db70a0b401702419d9e34aa693e60b77d48e9b9b4ed87ceac99a,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Spell Token,0x090185f2135308bad17527004364ebcc2d37e5f6,180542, 24 Apr 2023 21:30:23 GMT,2023-04-24
0xee71bc3f8f648eb4b023fe8d5cb7a2b6037a489b1a04feb96824958596069c96,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Spell Token,0x090185f2135308bad17527004364ebcc2d37e5f6,183324, 24 Apr 2023 22:00:11 GMT,2023-04-24
0x8d739c49a60b3076765e5b776fd91c8109c9bb988bedeac6bde79b7c5bd85f9e,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Spell Token,0x090185f2135308bad17527004364ebcc2d37e5f6,5693237, 24 Apr 2023 23:25:11 GMT,2023-04-24
0x8dc992d63206bd748e7073d7564e5b88a8793bff6aa049c4dc58bad4a2d9c5cf,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Spell Token,0x090185f2135308bad17527004364ebcc2d37e5f6,87106, 25 Apr 2023 00:00:11 GMT,2023-04-25
0xc0b93c87e8cd46ef35dabdf66e7226f0f6bf4214a8ed5f792615f1a940ce2817,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Spell Token,0x090185f2135308bad17527004364ebcc2d37e5f6,10417226, 25 Apr 2023 00:00:11 GMT,2023-04-250x31d7490164b957eb8698572b529d68b65c19adab899150a899a13c147dcc3b45,0x0d0707963952f2fba59dd06f2b425ace40b492fe,Gate.io,e-Radix,0x6468e79A80C0eaB0F9A2B574c8d5bC374Af59414,31568, 24 Apr 2023 01:20:47 GMT,2023-04-240x2ab3f900ede729d8c6f75dc0855480e81a171074d3d85bdba7d472b7c36d514e,0x30741289523c2e4d2a62c7d6722686d14e723851,Huobi 21,MyNeighborAlice,0xAC51066d7bEC65Dc4589368da368b212745d63E8,0, 23 Apr 2023 21:05:23 GMT,2023-04-23
0xfd4cee68237b5eb1258bf30b583108b1865bc76e734566cbc8ff16cd330a2277,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,MyNeighborAlice,0xAC51066d7bEC65Dc4589368da368b212745d63E8,0, 23 Apr 2023 22:12:47 GMT,2023-04-23
0xd025836173945d9a61799dcf2fa0a1128f40ea87ba247263282fc32da0e285a2,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,MyNeighborAlice,0xAC51066d7bEC65Dc4589368da368b212745d63E8,0, 24 Apr 2023 11:30:11 GMT,2023-04-24
0x0ab0df5435d99336dc795d72b96e9e2334ee944899a386d044f2bcf2d006b4cc,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,MyNeighborAlice,0xAC51066d7bEC65Dc4589368da368b212745d63E8,0, 24 Apr 2023 18:00:11 GMT,2023-04-24
0x93f4aa757e169b59dad62e60ce06441248545794793a4ad0f97dd6e3309900e9,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,MyNeighborAlice,0xAC51066d7bEC65Dc4589368da368b212745d63E8,0, 24 Apr 2023 19:00:11 GMT,2023-04-24
0x83f7ac937c85fcb4fa355ef1c53bf5b7cf4b6a0f751b79db86401ee4d67c5bee,0x30741289523c2e4d2a62c7d6722686d14e723851,Huobi 21,MyNeighborAlice,0xAC51066d7bEC65Dc4589368da368b212745d63E8,0, 24 Apr 2023 22:28:59 GMT,2023-04-240x0a412791300dc4bcb33af33c728e18c200c9317dfc656184847f39ad1e693d49,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,NuCypher,0x4fe83213d56308330ec302a8bd641f1d0113a4cc,2000000, 24 Apr 2023 15:45:11 GMT,2023-04-240x2c2fa863d9ec9627db81e88bd3bfd0db8e8c34c7aa4f3436c8c98a5605e4017d,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,DODO,0x43dfc4159d86f3a37a5a4b3d4580b888ad7d4ddd,6290, 23 Apr 2023 17:00:11 GMT,2023-04-23
0x0b945e841f4e6cf89d5b8a27dfcc77e9f805525d53d1356f9c7f8ca9505d19c1,0x21a31ee1afc51d94c2efccaa2092ad1028285549,Binance 15,DODO,0x43dfc4159d86f3a37a5a4b3d4580b888ad7d4ddd,353661, 23 Apr 2023 18:20:35 GMT,2023-04-23
0x2dcd694b5b30c2ba435468e3e42ab667e28c3e58d9f7ee8a8a35d482d39637ee,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,Binance 16,DODO,0x43dfc4159d86f3a37a5a4b3d4580b888ad7d4ddd,337053, 23 Apr 2023 19:00:47 GMT,2023-04-23
0x89b68bd1967ba27687a1658ef3ee096cef8b024fa1121563ff47cdc048abd1b4,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,DODO,0x43dfc4159d86f3a37a5a4b3d4580b888ad7d4ddd,4221, 23 Apr 2023 19:30:11 GMT,2023-04-23
0xaf51c37c05e2e6345aee88cffaf099ca708da0873530518fdeb9b0cfab148a17,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,DODO,0x43dfc4159d86f3a37a5a4b3d4580b888ad7d4ddd,2234, 24 Apr 2023 05:14:59 GMT,2023-04-24
0x3f693b23d64c5a15d18553a56f668c47695d48f020d319177085023bb43cc16f,0xf977814e90da44bfa03b6295a0616a897441acec,Binance 8,DODO,0x43dfc4159d86f3a37a5a4b3d4580b888ad7d4ddd,178918, 24 Apr 2023 06:55:11 GMT,2023-04-24
0x584e15adb207dc0af413611597dc53b6c477abafd13728f615f9fb3abf716cac,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,DODO,0x43dfc4159d86f3a37a5a4b3d4580b888ad7d4ddd,2153, 24 Apr 2023 07:00:11 GMT,2023-04-24
0xfb38d459aa64e74dc59e356c275d153eae24841c56b9577cc09fb92dd9ea3b86,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,DODO,0x43dfc4159d86f3a37a5a4b3d4580b888ad7d4ddd,178918, 24 Apr 2023 07:30:23 GMT,2023-04-24
0x24a0b16c34753d2aba14dac13c1c1a7a899af3a82258bd0e8a0e990667fcbb25,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,DODO,0x43dfc4159d86f3a37a5a4b3d4580b888ad7d4ddd,6273, 24 Apr 2023 08:00:11 GMT,2023-04-24
0x6546269152bb2bdc0d42a57de2e9cf4f0a7c12e158180d91bda6069eabcfd4b0,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,DODO,0x43dfc4159d86f3a37a5a4b3d4580b888ad7d4ddd,2273, 24 Apr 2023 14:30:11 GMT,2023-04-24
0x0e0fed5c23ed8e1ca955ff6bdce3a1449c848e22abdbfc615e9489a9ccd3ab22,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,DODO,0x43dfc4159d86f3a37a5a4b3d4580b888ad7d4ddd,32745, 24 Apr 2023 16:00:11 GMT,2023-04-24
0x66efd0ae4d74063e210515670f85757c189e418bb9dbff24e1f50d02b55bf217,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,DODO,0x43dfc4159d86f3a37a5a4b3d4580b888ad7d4ddd,9508, 24 Apr 2023 19:30:11 GMT,2023-04-240xca73410b4e771d2732e3b51b40e6559f4ec45f916f66c87ec2c6fa3310b41828,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,KuCoin 9,Loom Network,0x42476F744292107e34519F9c357927074Ea3F75D,63709, 24 Apr 2023 01:12:35 GMT,2023-04-24
0xfb57f8a95a7613b31bacc4569025fc51978ecc506b2cdf0cc108dde769d12de2,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Loom Network,0x42476F744292107e34519F9c357927074Ea3F75D,595523, 24 Apr 2023 02:30:11 GMT,2023-04-24
0x37e54e4563ee0e001f32f45aae2505ff42c20ba70ebc479e0856e3b15214fc18,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Loom Network,0x42476F744292107e34519F9c357927074Ea3F75D,231, 24 Apr 2023 04:42:59 GMT,2023-04-24
0xda30666ebdf40d6d0e0c89b50d2a2ad693f71bce06203eb4b316591be95775b3,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Loom Network,0x42476F744292107e34519F9c357927074Ea3F75D,5642, 24 Apr 2023 09:00:11 GMT,2023-04-24
0xcf6ab6d0dc6991039704c4de375e0ae67004cdfc34422fd1800728d46724748a,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,KuCoin 9,Loom Network,0x42476F744292107e34519F9c357927074Ea3F75D,1088, 24 Apr 2023 17:28:59 GMT,2023-04-24
0x43f73f34fbacbc62ab291e2570d52f2a893497bc9fe674178093097933afb3c7,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Loom Network,0x42476F744292107e34519F9c357927074Ea3F75D,16139, 24 Apr 2023 19:30:11 GMT,2023-04-24
0x7f257bc541933e48e2e2af06530249d37a7c3263ad3f4355a453b22c95ab62ab,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Loom Network,0x42476F744292107e34519F9c357927074Ea3F75D,41099, 24 Apr 2023 21:00:23 GMT,2023-04-240x69dbedb1b343f470d4b079e54fd3bd38f379e3ffb1f700b222885a9034957c9c,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,KuCoin 9,Onyxcoin,0xA2cd3D43c775978A96BdBf12d733D5A1ED94fb18,8677174, 23 Apr 2023 17:12:35 GMT,2023-04-23
0x6492f05304ef62e2f990bd676ad417385bb384481cad79a8d0728d31c9e061bf,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,KuCoin 9,Onyxcoin,0xA2cd3D43c775978A96BdBf12d733D5A1ED94fb18,8878628, 24 Apr 2023 04:10:47 GMT,2023-04-24
0xdf0729c0270140997df88250abf894ee0966ada37b287e8e04f8e670bbdf3420,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,KuCoin 9,Onyxcoin,0xA2cd3D43c775978A96BdBf12d733D5A1ED94fb18,4980731, 24 Apr 2023 06:03:35 GMT,2023-04-24
0x20d5d9ecec4ab27f72f1beb035e5eddafef066a7743d05c5afc38d49d195d644,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,KuCoin 9,Onyxcoin,0xA2cd3D43c775978A96BdBf12d733D5A1ED94fb18,2039975, 24 Apr 2023 06:08:11 GMT,2023-04-24
0x3d5e036433600221d8a3e35e4bf2fb9b16c8df573bd1805c4c76ceb2aa35d4a1,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,KuCoin 9,Onyxcoin,0xA2cd3D43c775978A96BdBf12d733D5A1ED94fb18,379064, 24 Apr 2023 06:10:59 GMT,2023-04-24
0xf7cf4f43d95e3c459e4ff58ad77841d0d92d222f39ce9af74b014cf83b40f06c,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,KuCoin 9,Onyxcoin,0xA2cd3D43c775978A96BdBf12d733D5A1ED94fb18,8917935, 24 Apr 2023 07:08:23 GMT,2023-04-24
0x7204f91bdfff1ee414a52b0ae77c7640addeea205d914b522bac37d915c89e38,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,KuCoin 9,Onyxcoin,0xA2cd3D43c775978A96BdBf12d733D5A1ED94fb18,6051619, 24 Apr 2023 09:12:35 GMT,2023-04-24
0x8218ecac4e36edac5617c0ed4fb6ebcea50319d335c5dda679ad4f72f2f7a0b0,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,KuCoin 9,Onyxcoin,0xA2cd3D43c775978A96BdBf12d733D5A1ED94fb18,11930562, 24 Apr 2023 10:10:59 GMT,2023-04-24
0xd85e39645a2c09821cad70ad82b43ec97454a8b2a58aa9c7af12d82793dba5cc,0x0d0707963952f2fba59dd06f2b425ace40b492fe,Gate.io,Onyxcoin,0xA2cd3D43c775978A96BdBf12d733D5A1ED94fb18,50000000, 24 Apr 2023 10:20:47 GMT,2023-04-24
0xd9111bd72645c432e7df5146dda4fbe12ff31cd7e01cd9ac449ce27a80e835ae,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,KuCoin 9,Onyxcoin,0xA2cd3D43c775978A96BdBf12d733D5A1ED94fb18,11247409, 24 Apr 2023 13:24:59 GMT,2023-04-24
0x52884e8654b9844f09e5d2032df5173f1fa9f483fcd579ae52f2d014f2f3b4e8,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,KuCoin 9,Onyxcoin,0xA2cd3D43c775978A96BdBf12d733D5A1ED94fb18,7669735, 24 Apr 2023 14:12:35 GMT,2023-04-24
0xd152cc62585262e1babad36be131348b4e0e77e8223efc8b4827965d2ca99ac9,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,KuCoin 9,Onyxcoin,0xA2cd3D43c775978A96BdBf12d733D5A1ED94fb18,6868033, 24 Apr 2023 17:13:59 GMT,2023-04-24
0xe4aaf8ee603a350f7c9514b53df5a8f31fc6a0e30090940374d59123aa2bd66d,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,KuCoin 9,Onyxcoin,0xA2cd3D43c775978A96BdBf12d733D5A1ED94fb18,35005791, 24 Apr 2023 20:13:11 GMT,2023-04-24
0x08e494cb1ba6a0e2b753753c4b2bc0cb6ee10865b34a43ecdf8e0897bb113cee,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,KuCoin 9,Onyxcoin,0xA2cd3D43c775978A96BdBf12d733D5A1ED94fb18,16692473, 24 Apr 2023 20:13:11 GMT,2023-04-24
0x28ca4505f3f39eaab76a6c16cdb0b4f8fd9f4f0823ba44a28eb209619d9aa763,0x0d0707963952f2fba59dd06f2b425ace40b492fe,Gate.io,Onyxcoin,0xA2cd3D43c775978A96BdBf12d733D5A1ED94fb18,33203291, 24 Apr 2023 21:20:47 GMT,2023-04-24
0x498d1fd9d0db554d9a36c88887d81d5605869c57135ae5d20d153045f591f18c,0x30741289523c2e4d2a62c7d6722686d14e723851,Huobi 21,Onyxcoin,0xA2cd3D43c775978A96BdBf12d733D5A1ED94fb18,1398000, 24 Apr 2023 22:42:59 GMT,2023-04-24
0x50d7ad12cde5b42a32435f38daf4832cf914b461c4b0a23eb4abdcb3cd215e4a,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,KuCoin 9,Onyxcoin,0xA2cd3D43c775978A96BdBf12d733D5A1ED94fb18,5893930, 24 Apr 2023 23:07:35 GMT,2023-04-24
0x7f7473a47aa96c0e203cada195027c11037a54648b9f9c68990346d5f9d489c8,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,KuCoin 9,Onyxcoin,0xA2cd3D43c775978A96BdBf12d733D5A1ED94fb18,17059016, 24 Apr 2023 23:24:11 GMT,2023-04-24
0xb2c651c8841e57af13bcb0105973b3741fed978e975ea9d83c4d4eb8d145b4e1,0x30741289523c2e4d2a62c7d6722686d14e723851,Huobi 21,Onyxcoin,0xA2cd3D43c775978A96BdBf12d733D5A1ED94fb18,1500000, 24 Apr 2023 23:52:23 GMT,2023-04-24
0xdf3e7245dc26875b67b86057196d1f390aa3d339c53278617feb53098d65de9b,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase 10,Onyxcoin,0xA2cd3D43c775978A96BdBf12d733D5A1ED94fb18,10000000, 25 Apr 2023 00:05:11 GMT,2023-04-250x28448e9a56dc1029d26110b91dcf0f6faba98059cd33656b5220363e5f5fe68c,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Alien Worlds,0x888888848B652B3E3a0f34c96E00EEC0F3a23F72,0, 23 Apr 2023 17:00:11 GMT,2023-04-23
0x3334475b1d10a849bdc4b4a073f83e79bb5314c851ce9778d3545bcb11baad2a,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Alien Worlds,0x888888848B652B3E3a0f34c96E00EEC0F3a23F72,0, 23 Apr 2023 17:32:59 GMT,2023-04-23
0x18ddbe6439b0bdd1b0530aa0a9727bd8c709116909e836fb75254b966072868c,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Alien Worlds,0x888888848B652B3E3a0f34c96E00EEC0F3a23F72,0, 23 Apr 2023 19:30:11 GMT,2023-04-23
0x2fc9c91d2083a7bd59d9586be55e76eca2750bd356230667d0788e8c55bc1f88,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,KuCoin 9,Alien Worlds,0x888888848B652B3E3a0f34c96E00EEC0F3a23F72,0, 23 Apr 2023 20:13:23 GMT,2023-04-23
0x7f01b8a89c183f6a1b50ad55ebc0db3aa4a14f39bdb9de6f95e7c53e81ede910,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,KuCoin 9,Alien Worlds,0x888888848B652B3E3a0f34c96E00EEC0F3a23F72,0, 23 Apr 2023 20:13:23 GMT,2023-04-23
0xdf9bc0ddba4813902391ef7ecc4a0707161e0d6709a16c0d1cd4312ae9abc107,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Alien Worlds,0x888888848B652B3E3a0f34c96E00EEC0F3a23F72,0, 24 Apr 2023 01:22:59 GMT,2023-04-24
0x10c2bbdbee8a4c33967b1cc35c59223883a12f1d22b5620e52bdd0b616bf8404,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Alien Worlds,0x888888848B652B3E3a0f34c96E00EEC0F3a23F72,0, 24 Apr 2023 04:07:23 GMT,2023-04-24
0xe015b0e931101ac38f8f2cf015f5bcc8876fd830ea93402c0313d64e3d8337e0,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Alien Worlds,0x888888848B652B3E3a0f34c96E00EEC0F3a23F72,0, 24 Apr 2023 05:00:11 GMT,2023-04-24
0x777bc86b49f6b6bbf3ba76daceefbfe6a9238f6468e2779f12f6ff20841a8013,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Alien Worlds,0x888888848B652B3E3a0f34c96E00EEC0F3a23F72,0, 24 Apr 2023 10:00:11 GMT,2023-04-240x07fcb689004d1a861bfefc65187319c5f133926ec3a5cccdf24f85355f0f84a7,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Dusk Network,0x940a2db1b7008b6c776d4faaca729d6d4a4aa551,102141, 23 Apr 2023 17:00:11 GMT,2023-04-23
0x0afd7c71a579d4740eb5ae531a263e4c9626003d998a872c0ea0565b9d2881e7,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Dusk Network,0x940a2db1b7008b6c776d4faaca729d6d4a4aa551,102792, 23 Apr 2023 19:30:11 GMT,2023-04-23
0xe3f14607549a8947eeb02536d9547d6944f516165910ff4aacb4c96baa77b511,0xf977814e90da44bfa03b6295a0616a897441acec,Binance 8,Dusk Network,0x940a2db1b7008b6c776d4faaca729d6d4a4aa551,1567683, 23 Apr 2023 19:41:47 GMT,2023-04-23
0x7930ff1b0615c9cbb7626eff83f2d0916a9b591a7c003ac59fb8f70917366316,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,KuCoin 9,Dusk Network,0x940a2db1b7008b6c776d4faaca729d6d4a4aa551,428, 24 Apr 2023 11:12:35 GMT,2023-04-24
0xdcbcf213aa73f78787196e86b42768bf62d98eca53bf184d249d8f5abbcfe020,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Dusk Network,0x940a2db1b7008b6c776d4faaca729d6d4a4aa551,79968, 24 Apr 2023 20:30:11 GMT,2023-04-240x63509b78c9bcfeb541a5e29b925bbf7a43648002b6ead85cf1db0b847fcc5f48,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,Binance 16,QuarkChain,0xea26c4ac16d4a5a106820bc8aee85fd0b7b2b664,2215576, 24 Apr 2023 01:00:35 GMT,2023-04-24
0xf1ca68885469caf08e5e45e025feda444fbe5686753dbde055db6a9d65b83044,0x0d0707963952f2fba59dd06f2b425ace40b492fe,Gate.io,QuarkChain,0xea26c4ac16d4a5a106820bc8aee85fd0b7b2b664,3998787, 24 Apr 2023 03:20:47 GMT,2023-04-24
